actual,predicted,error,brand,model,age
16870,19842.0,-2972.3061622884416,audi,Audi A3,10
34900,33476.0,1424.4212754567125,audi,Audi A3,3
9998,8750.0,1248.1077990559825,seat,SEAT Ibiza,7
9999,14808.0,-4809.343609943146,bmw,BMW X3,16
16950,21048.0,-4097.9754094398995,opel,Opel Astra,5
10990,11178.0,-188.23677141876033,opel,Opel Insignia,11
16280,19868.0,-3588.242482505062,mini,MINI Cooper S Countryman,8
3000,-2685.0,5685.15813919681,volkswagen,Volkswagen Touran,21
31500,37299.0,-5799.248573853227,volkswagen,Volkswagen Tiguan,3
45000,36777.0,8223.201294135622,mercedes-benz,Mercedes-Benz S 350,11
38850,40601.0,-1750.68861931446,land-rover,Land Rover Range Rover Evoque,4
