actual,predicted,error,brand,model,age
15999,13722.0,2276.9996209988967,bmw,BMW 325,15
18500,21400.0,-2900.173007733836,jeep,Jeep Compass,6
17550,16171.0,1378.9024836215594,opel,Opel Astra,6
6799,5959.0,839.7070922385174,opel,Opel Astra,12
12850,14119.0,-1268.8403835122936,bmw,BMW 318,12
34450,19041.0,15409.344025737693,ford,Ford Fiesta,4
1600,323.0,1276.724897437758,volkswagen,Volkswagen Lupo,25
15580,22518.0,-6937.758048959604,opel,Opel Insignia,4
23950,24647.0,-697.1524746394934,mitsubishi,Mitsubishi Outlander,5
18500,21593.0,-3092.6442148081296,hyundai,Hyundai IONIQ,7
21000,21455.0,-455.1628304119404,audi,Audi A5,9
20999,21784.0,-784.8566851833602,volkswagen,Volkswagen Golf GTI,8
28950,28707.0,243.02920080733747,bmw,BMW 240,8
18600,19409.0,-809.0643271454755,audi,Audi A5,11
9560,11186.0,-1626.088352114959,opel,Opel Adam,9
45449,39109.0,6340.382685424862,mercedes-benz,Mercedes-Benz C 300,4
11500,9727.0,1773.0954212876732,opel,Opel Insignia,10
18900,25730.0,-6829.7665539714,kia,Kia Sportage,3
14999,15657.0,-658.3758325286199,peugeot,Peugeot Expert,6
14690,10350.0,4339.936894053233,skoda,Skoda Fabia,7
31000,26924.0,4075.955156440472,mercedes-benz,Mercedes-Benz C 250,8
22600,25170.0,-2570.122778885081,seat,SEAT Ateca,5
13900,13340.0,560.3952776054612,hyundai,Hyundai i20,6
3300,1706.0,1593.850578773443,ford,Ford S-Max,16
1100,-13348.0,14447.636178540022,volkswagen,Volkswagen Golf,28
3000,661.0,2338.9772700416324,volkswagen,Volkswagen Golf,20
4500,5683.0,-1182.6272303574005,opel,Opel Corsa,11
5999,3388.0,2611.424871452673,opel,Opel Astra,14
14199,13561.0,638.3625373503219,volkswagen,Volkswagen Golf,12
22890,24618.0,-1727.5922119031748,audi,Audi A4 allroad,6
9990,378.0,9612.373719953252,bmw,BMW 318,21
16240,16054.0,186.38811508988147,mercedes-benz,Mercedes-Benz A 180,11
21950,22203.0,-253.00138104305734,mercedes-benz,Mercedes-Benz E 200,13
6700,5205.0,1495.3996294778335,skoda,Skoda Citigo,11
4950,622.0,4327.74756911437,mercedes-benz,Mercedes-Benz C 180,23
9490,9512.0,-22.023392566059556,bmw,BMW 120,13
43400,42168.0,1231.5437257624071,bmw,BMW X3 M,6
22890,21438.0,1451.5199714475275,citroen,Citroen C5 Aircross,5
30990,33410.0,-2419.588893278713,jeep,Jeep Renegade,1
31900,18770.0,13129.576126441745,mini,MINI John Cooper Works,11
28390,26667.0,1723.37230059164,opel,Opel Corsa,1
19960,21409.0,-1448.7944791622613,volkswagen,Volkswagen Golf Sportsvan,6
11000,15824.0,-4823.694551653236,bmw,BMW 116,8
7490,2458.0,5032.329445589094,smart,smart forTwo,15
52500,47532.0,4968.215089373443,volkswagen,Volkswagen Touareg,6
1280,-18342.0,19621.588930678918,opel,Opel Corsa,27
16445,21282.0,-4837.390952136466,peugeot,Peugeot 308,5
40890,38390.0,2499.7555684971157,volkswagen,Volkswagen Golf GTI,2
17090,19295.0,-2205.0308375040695,citroen,Citroen C3,3
10850,12877.0,-2026.6470162100995,audi,Audi A4,12
12890,16542.0,-3652.132541148072,opel,Opel Astra,7
17300,23456.0,-6156.220035991777,volkswagen,Volkswagen up!,1
17990,19616.0,-1625.7569433568096,volkswagen,Volkswagen Golf,10
27440,32570.0,-5129.580269714599,skoda,Skoda Superb,4
24990,26089.0,-1099.4840223501305,mazda,Mazda CX-5,6
19890,17739.0,2151.4749890347375,hyundai,Hyundai KONA,7
29950,30049.0,-99.24005614844646,kia,Kia Ceed / cee'd,1
9990,13420.0,-3429.7822682515834,volkswagen,Volkswagen Golf Plus,11
24470,27171.0,-2700.674787877124,audi,Audi A3,5
8000,10654.0,-2654.3879620989683,citroen,Citroen DS3,10
34840,29409.0,5431.031705783738,mercedes-benz,Mercedes-Benz Viano,11
28940,27117.0,1822.7026616299918,audi,Audi A3,5
22990,22870.0,119.83421499526594,ford,Ford Focus,3
12950,13619.0,-669.0367012705301,volkswagen,Volkswagen Golf,10
18590,17951.0,638.9966693424285,seat,SEAT Leon,5
34900,26201.0,8699.325506224348,volkswagen,Volkswagen Caddy,7
16890,18537.0,-1646.5362967455803,bmw,BMW 320,11
2500,-1489.0,3989.4634430601363,opel,Opel Corsa,13
10490,14581.0,-4090.6125336759214,toyota,Toyota,6
17950,24604.0,-6653.7876579119475,opel,Opel Insignia,4
13499,19749.0,-6250.275459385943,volkswagen,Volkswagen Golf,6
4000,3668.0,332.35014312301064,volkswagen,Volkswagen Golf,15
25390,26432.0,-1042.438743750754,mazda,Mazda CX-30,4
18500,18024.0,475.6136335093106,audi,Audi A3,9
12900,14149.0,-1249.4186465667117,skoda,Skoda Octavia,11
29999,35279.0,-5279.842004808961,skoda,Skoda Octavia,4
16990,19925.0,-2934.9722632277408,renault,Renault Clio,3
66415,68514.0,-2099.450775108082,volkswagen,Volkswagen T6.1 California,1
23999,27567.0,-3567.903952667126,toyota,Toyota Yaris Cross,2
4200,4394.0,-193.53876474160643,mercedes-benz,Mercedes-Benz C 200,17
39610,43311.0,-3701.070994424779,skoda,Skoda Kodiaq,1
27990,27872.0,118.18397301282312,hyundai,Hyundai KONA,1
14990,14352.0,638.0746046654313,dacia,Dacia Duster,6
25200,25975.0,-775.1243274001135,volkswagen,Volkswagen Tiguan,5
29890,33372.0,-3482.3865016414784,opel,Opel Astra,2
25990,26672.0,-682.3408117472209,volkswagen,Volkswagen Golf,5
12899,12292.0,607.075136623318,volkswagen,Volkswagen Golf,11
20490,20395.0,95.15857595062334,mazda,Mazda CX-3,5
15990,16484.0,-494.1300268056002,seat,SEAT Leon,6
28840,34526.0,-5685.670066330458,volvo,Volvo S90,6
19380,20512.0,-1132.426371397807,audi,Audi A5,12
6990,4717.0,2273.211524162445,opel,Opel Corsa,12
33990,31101.0,2889.0060643534744,audi,Audi A6 allroad,6
31950,27477.0,4472.535604288241,mercedes-benz,Mercedes-Benz E 350,9
13250,11820.0,1429.867670465006,mercedes-benz,Mercedes-Benz A 180,15
29690,31079.0,-1389.0074956281096,hyundai,Hyundai KONA,1
28980,27291.0,1688.5320696133313,skoda,Skoda Kamiq,2
22490,23356.0,-866.2294600022688,opel,Opel Grandland X,5
30490,34612.0,-4122.347204633348,mazda,Mazda CX-30,1
42690,41173.0,1517.3843810875987,mini,MINI John Cooper Works,1
22290,24574.0,-2284.003285377392,dacia,Dacia Jogger,1
19000,22898.0,-3898.445815109226,volvo,Volvo V40,6
32480,27788.0,4691.9836173679,kia,Kia Sorento,5
2999,5342.0,-2342.956493409456,renault,Renault Modus,15
29490,31240.0,-1749.9503789533883,mitsubishi,Mitsubishi Outlander,4
36250,25975.0,10275.238659729981,seat,SEAT Ibiza,1
20990,21352.0,-361.8184239228831,bmw,BMW 420,10
3999,9179.0,-5179.644743279237,mazda,Mazda RX-8,18
11300,11291.0,9.383573773427997,mercedes-benz,Mercedes-Benz E 250,15
34890,36834.0,-1943.8032674019196,kia,Kia Sportage,1
11900,16246.0,-4345.8641632884555,peugeot,Peugeot Partner,8
4890,9282.0,-4392.322204924407,mercedes-benz,Mercedes-Benz C 230,17
38777,39124.0,-347.30790884208545,audi,Audi TTS,7
26999,31337.0,-4337.804212637053,mercedes-benz,Mercedes-Benz S 500,14
22850,22066.0,784.1389427776921,fiat,Fiat Panda,1
61299,57995.0,3303.9287581392346,land-rover,Land Rover Range Rover Velar,4
22490,19367.0,3122.572699537599,mercedes-benz,Mercedes-Benz GLK 220,12
12499,9147.0,3351.815462762919,hyundai,Hyundai i30,9
32880,31280.0,1599.978836798422,mercedes-benz,Mercedes-Benz C 220,3
17990,21796.0,-3805.795835678113,toyota,Toyota Yaris,1
7999,8863.0,-863.6815648690972,opel,Opel Astra,12
69985,59330.0,10654.732782198022,audi,Audi A7,4
24980,25397.0,-416.9151601155718,mazda,Mazda CX-5,5
37980,33137.0,4843.304844360442,mitsubishi,Mitsubishi ASX,1
39450,36418.0,3031.520625225523,volvo,Volvo XC60,5
9500,6975.0,2524.9613497085556,opel,Opel Adam,10
39900,42911.0,-3011.3689113529545,mercedes-benz,Mercedes-Benz V 220,8
21990,22215.0,-224.65233413764872,peugeot,Peugeot Rifter,5
16900,20210.0,-3309.692829124211,mercedes-benz,Mercedes-Benz E 200,12
42010,46573.0,-4563.078739468052,bmw,BMW 540,5
18650,19937.0,-1287.2733868475189,ford,Ford Mondeo,5
21779,17111.0,4667.5765867105365,mercedes-benz,Mercedes-Benz E 350,7
10990,14082.0,-3092.3881561347152,volkswagen,Volkswagen Passat,12
18999,22583.0,-3583.8356181418567,ford,Ford C-Max,6
18500,22047.0,-3547.467483135755,volkswagen,Volkswagen Passat Variant,7
13950,16102.0,-2152.318879512699,volkswagen,Volkswagen Golf,7
19590,22743.0,-3153.451109568341,fiat,Fiat 500,1
23470,24117.0,-646.5310207898474,hyundai,Hyundai TUCSON,5
29750,26838.0,2912.4428253741426,audi,Audi A4,4
20920,24474.0,-3554.185553406267,renault,Renault Talisman,6
16995,17093.0,-98.34256249438477,mercedes-benz,Mercedes-Benz GLA 200,10
33524,30287.0,3236.7612991750357,mini,MINI John Cooper Works Clubman,5
9998,12037.0,-2039.0393669763635,bmw,BMW 116,11
16880,18698.0,-1818.4147357559414,mini,MINI One Clubman,6
25900,29140.0,-3240.483859755688,mercedes-benz,Mercedes-Benz GLA 200,7
22290,25500.0,-3210.0587250972458,mercedes-benz,Mercedes-Benz Vito,7
12999,15502.0,-2502.5270576142557,bmw,BMW 118,11
38000,36258.0,1742.2645798747253,bmw,BMW X4,7
31500,30330.0,1169.5683279671648,peugeot,Peugeot 508,4
14990,18128.0,-3137.5331452710634,renault,Renault Captur,5
41288,41355.0,-67.0957993985212,alfa-romeo,Alfa Romeo Tonale,1
7750,9823.0,-2073.210325050768,volkswagen,Volkswagen Golf,12
30666,27789.0,2876.520177073042,skoda,Skoda Superb,4
22900,49291.0,-26391.480581199503,audi,Audi A8,20
34980,28941.0,6039.246587681737,toyota,Toyota Proace,6
7390,9392.0,-2001.516201640341,opel,Opel Corsa,8
11800,13839.0,-2038.8180454659741,audi,Audi A3,11
42749,45901.0,-3152.0059688049805,bmw,BMW 540,5
17990,18215.0,-225.20446061131952,ford,Ford Kuga,7
25300,21852.0,3447.843890397613,skoda,Skoda,4
13390,16421.0,-3031.199130384295,volkswagen,Volkswagen Golf,8
12750,13696.0,-946.3592118786382,skoda,Skoda Rapid/Spaceback,7
11947,12518.0,-571.1539777583366,ford,Ford Kuga,10
25250,26068.0,-817.7383431628841,skoda,Skoda Kodiaq,6
14500,13348.0,1152.008458314618,audi,Audi A3,9
13995,10961.0,3034.1959416127575,fiat,Fiat Panda,5
30960,35850.0,-4889.507855736425,land-rover,Land Rover Discovery Sport,5
11990,12934.0,-944.0978031696832,opel,Opel Corsa,7
26522,25169.0,1353.0625538364984,volkswagen,Volkswagen Tiguan,5
10950,11118.0,-167.53383793467765,volkswagen,Volkswagen Touran,13
47890,54218.0,-6327.920595925127,audi,Audi Q5,5
26699,26002.0,697.3394745514852,bmw,BMW 520,6
8990,11926.0,-2936.0171024000247,opel,Opel Astra,10
25000,32129.0,-7128.559313058282,volkswagen,Volkswagen Golf,7
4500,2680.0,1819.7070612935968,seat,SEAT Mii,9
29991,26143.0,3847.9603770702124,skoda,Skoda Octavia,4
4499,3184.0,1314.6140987376057,skoda,Skoda Fabia,13
4500,822.0,3678.4383079968793,bmw,BMW 116,18
18990,16760.0,2229.602798123691,opel,Opel Mokka X,6
26990,31314.0,-4323.51864363582,renault,Renault Captur,1
16990,15382.0,1608.4112157512154,seat,SEAT Leon,8
3000,2496.0,503.68468039367144,volkswagen,Volkswagen Passat Variant,17
36990,37252.0,-261.78329308258253,skoda,Skoda Kodiaq,1
33990,32312.0,1678.0664167134782,toyota,Toyota Corolla,1
17950,17835.0,115.39837784160773,renault,Renault Kangoo,5
27080,33562.0,-6482.039781323154,bmw,BMW 320,4
16400,18519.0,-2118.663926101548,mercedes-benz,Mercedes-Benz C 180,10
19880,23577.0,-3697.2300737508012,jeep,Jeep Compass,5
37440,40846.0,-3406.1260569604783,jaguar,Jaguar E-Pace,4
27950,15673.0,12277.422070393703,citroen,Citroen C3,4
16299,17065.0,-765.5561527351601,volkswagen,Volkswagen Golf,9
15900,20179.0,-4278.546203293903,volkswagen,Volkswagen Crafter,14
34990,33457.0,1533.0855985699964,jeep,Jeep Renegade,1
19990,16972.0,3018.4120698754487,hyundai,Hyundai KONA,5
3850,-8643.0,12493.440973693709,opel,Opel Corsa,22
6490,5916.0,573.9359493606171,ford,Ford Grand C-Max,13
13999,14055.0,-55.886572766490644,mercedes-benz,Mercedes-Benz GLK 220,15
33000,24474.0,8526.195017013808,audi,Audi RS4,17
3490,6650.0,-3159.951729129145,saab,Saab 9-5,22
33975,35749.0,-1774.1821356813089,skoda,Skoda Karoq,1
7800,14712.0,-6912.181654646396,audi,Audi A6,14
17490,23269.0,-5779.465982974456,fiat,Fiat Tipo,2
17990,20064.0,-2073.7790866192554,opel,Opel Crossland X,4
21900,25060.0,-3160.3071242165024,opel,Opel Corsa,2
20450,19247.0,1202.9190620224545,seat,SEAT Arona,3
17480,17536.0,-55.70613405448967,kia,Kia Sportage,7
15999,19101.0,-3101.955862570463,audi,Audi A6,12
3500,-2658.0,6158.200293719197,renault,Renault Megane,20
27990,29109.0,-1118.5874450506053,mercedes-benz,Mercedes-Benz A 220,5
21999,28009.0,-6010.215047009231,dacia,Dacia Duster,1
25990,27351.0,-1360.5581872273106,toyota,Toyota Yaris,2
8900,8223.0,677.3051912579358,mercedes-benz,Mercedes-Benz E 320,20
40885,32563.0,8321.925651298203,renault,Renault Grand Scenic,2
16750,21073.0,-4323.14303920485,skoda,Skoda Kamiq,3
42899,46459.0,-3560.1707656875806,bmw,BMW 540,6
36670,32594.0,4076.117169604491,toyota,Toyota C-HR,2
249890,211643.0,38247.246074419876,maserati,Maserati,2
22990,32818.0,-9827.768190282368,toyota,Toyota Corolla,1
17690,18035.0,-344.7327265820495,skoda,Skoda Fabia,4
26780,25811.0,968.935223943965,opel,Opel Corsa,1
52499,62214.0,-9714.543983083466,bmw,BMW X6,7
25980,27646.0,-1665.7486540431746,audi,Audi A6,8
51900,60177.0,-8276.539230597176,porsche,Porsche Macan,8
29890,20183.0,9706.99842632476,bmw,BMW 530,5
18499,20550.0,-2050.788065792465,seat,SEAT Ateca,5
7250,1572.0,5677.7900186975385,opel,Opel Corsa,14
9950,14102.0,-4151.654803152283,bmw,BMW 320,13
38479,33140.0,5338.675909717516,kia,Kia Sportage,1
19249,20582.0,-1333.103968316831,jeep,Jeep Cherokee,10
11900,9670.0,2230.070257371157,seat,SEAT Leon,9
59500,90526.0,-31025.918250202114,alfa-romeo,Alfa Romeo Stelvio,5
21740,25766.0,-4026.2398991334303,ford,Ford Transit Courier,1
25580,29713.0,-4133.044180431607,audi,Audi A5,7
1250,788.0,461.57480973956626,peugeot,Peugeot 307,21
11890,10559.0,1330.8414665527089,fiat,Fiat 500,7
19999,14412.0,5586.571243756915,dacia,Dacia Duster,2
27880,27806.0,74.10618410781899,skoda,Skoda Karoq,4
33979,30995.0,2983.7481998358744,volkswagen,Volkswagen Polo GTI,1
13200,14748.0,-1548.254702162998,mercedes-benz,Mercedes-Benz E 220,7
12980,21803.0,-8822.658654183626,volkswagen,Volkswagen Caddy,5
35490,35450.0,39.598239993043535,audi,Audi A7,10
29900,36658.0,-6758.282085461207,porsche,Porsche Boxster,15
19990,22495.0,-2504.931157306255,opel,Opel Astra,5
34990,34601.0,389.43327374998626,audi,Audi A5,6
29695,33505.0,-3810.00431894567,volvo,Volvo XC90,9
40750,34333.0,6416.891248844833,volkswagen,Volkswagen Tiguan,1
19995,24048.0,-4053.3968282567657,ford,Ford Focus,4
8900,10014.0,-1114.4014191637907,volkswagen,Volkswagen Golf,12
28990,27139.0,1850.9130031610694,seat,SEAT Ateca,3
9990,12560.0,-2569.757275110107,renault,Renault Megane,8
11990,18922.0,-6932.231911791663,citroen,Citroen DS4,8
39450,37596.0,1853.7747209082736,mini,MINI Cooper S Cabrio,2
13950,14801.0,-850.8320831485435,mercedes-benz,Mercedes-Benz A 180,10
20990,23779.0,-2788.814323207913,mazda,Mazda 2,2
2499,-1288.0,3787.2707984650115,opel,Opel Corsa,16
23695,27139.0,-3443.619431383515,volkswagen,Volkswagen Caddy,4
343777,478567.0,-134789.67218056088,ferrari,Ferrari,3
14990,15037.0,-47.00192031835468,volkswagen,Volkswagen Beetle,10
8499,12373.0,-3874.147034643418,bmw,BMW 530,17
26990,27693.0,-702.871610970571,nissan,Nissan Juke,1
12990,13426.0,-436.4076149340599,ford,Ford EcoSport,9
32470,32476.0,-6.319959471522452,volkswagen,Volkswagen Tiguan,5
6995,3586.0,3408.689429907863,hyundai,Hyundai i10,11
15999,19883.0,-3883.9546421412233,mini,MINI Cooper,6
24990,43588.0,-18597.660970471632,mercedes-benz,Mercedes-Benz S 400,15
4888,3855.0,1033.3780980442134,volkswagen,Volkswagen Golf,15
17999,19806.0,-1806.891242106889,mitsubishi,Mitsubishi ASX,5
17800,21418.0,-3618.3355599479764,audi,Audi A3,7
60990,61610.0,-620.1480079495814,mercedes-benz,Mercedes-Benz C 63 AMG,8
12985,19648.0,-6663.274602355872,fiat,Fiat Scudo,10
32188,35869.0,-3681.31542708091,audi,Audi A3,1
15990,18951.0,-2961.3648891647645,audi,Audi A4,11
21990,21657.0,332.58372506004525,skoda,Skoda Karoq,5
19470,29152.0,-9682.42246813664,ford,Ford Transit Custom,5
12290,10910.0,1380.157183929945,skoda,Skoda Fabia,8
18900,31398.0,-12497.780612803384,audi,Audi Q7,16
17290,18222.0,-931.9044964965215,mini,MINI Cooper SD,7
10500,18063.0,-7562.562796403785,ford,Ford S-Max,9
21900,39793.0,-17893.212755894827,porsche,Porsche Cayenne,12
8999,12142.0,-3142.854179958573,volkswagen,Volkswagen Jetta,11
2300,145.0,2155.1706096573325,opel,Opel Corsa,15
25140,24031.0,1109.0892892210904,skoda,Skoda Scala,4
28888,31337.0,-2448.93001390887,volkswagen,Volkswagen Tiguan,3
19900,19367.0,533.4936986667999,ford,Ford Kuga,6
17000,18127.0,-1127.19493943801,mini,MINI One,6
58880,41896.0,16983.55046385763,audi,Audi Q3,2
16680,19446.0,-2765.797292577179,smart,smart forFour,5
15150,13450.0,1699.8164491727912,hyundai,Hyundai i20,5
15490,18464.0,-2973.7512650998724,mercedes-benz,Mercedes-Benz E 250,14
16290,18961.0,-2670.7418585475243,renault,Renault Captur,5
28000,22366.0,5634.2683411042235,volkswagen,Volkswagen Passat,9
26950,29471.0,-2520.881040790904,hyundai,Hyundai i30,1
9650,13505.0,-3854.742120384133,opel,Opel Meriva,9
23990,23978.0,11.647142499921756,skoda,Skoda Fabia,2
8999,7399.0,1600.062664252484,mercedes-benz,Mercedes-Benz C 200,17
28470,29674.0,-1203.6318768785604,mercedes-benz,Mercedes-Benz C 180,5
25990,24985.0,1005.4845644909983,seat,SEAT Alhambra,6
39999,37569.0,2430.1864057724015,bmw,BMW M3,21
19490,20693.0,-1202.9004959080594,bmw,BMW 520,7
22949,23405.0,-455.69563061576264,nissan,Nissan Qashqai,4
7990,8750.0,-759.9605178213187,peugeot,Peugeot 508,13
18190,18852.0,-661.5281681784836,fiat,Fiat 500,2
17302,21270.0,-3968.322291025266,mini,MINI Cooper,6
14899,16687.0,-1787.725721394043,ford,Ford Mondeo,11
8500,10616.0,-2115.755424791776,bmw,BMW 116,11
13999,15604.0,-1604.5029288030419,smart,smart forFour,6
18600,20118.0,-1518.253296436029,seat,SEAT Leon,5
24990,26404.0,-1413.9896594618258,bmw,BMW X1,6
3125,1403.0,1722.3658090074168,skoda,Skoda Fabia,15
2990,2440.0,550.0946244569241,volkswagen,Volkswagen Passat Variant,18
14870,14060.0,810.1338916066888,seat,SEAT Leon,8
22330,26984.0,-4654.204825178931,dacia,Dacia Duster,1
14200,15676.0,-1476.0246648413358,toyota,Toyota Auris,7
97750,84795.0,12954.914250425674,jaguar,Jaguar F-Type,4
16950,14952.0,1997.730860140131,hyundai,Hyundai i20,5
19490,17223.0,2267.43679958726,seat,SEAT Ibiza,3
19749,19854.0,-105.47865751654172,opel,Opel Grandland X,5
8999,8252.0,746.7164070421095,audi,Audi TT,18
41990,33757.0,8233.283197409706,bmw,BMW X3,3
14840,17624.0,-2783.8086182388033,hyundai,Hyundai i30,5
22000,24075.0,-2075.468240915561,bmw,BMW 118,5
27990,24594.0,3395.819015103465,audi,Audi A4,4
44990,50484.0,-5494.233649734364,volkswagen,Volkswagen T6 Multivan,7
2990,1627.0,1362.5187927898842,volkswagen,Volkswagen Polo,19
46490,42926.0,3563.8547696206515,jeep,Jeep Compass,2
1990,-1568.0,3557.9819168219365,bmw,BMW 320,20
29989,29655.0,334.2470979212703,fiat,Fiat 500X,1
11880,14928.0,-3047.9257460049303,mercedes-benz,Mercedes-Benz CLK,18
23000,21854.0,1146.099127150479,mercedes-benz,Mercedes-Benz C 180,8
27390,25307.0,2083.106261281646,volkswagen,Volkswagen Golf,3
15900,21086.0,-5186.158903800711,audi,Audi Q3,9
16980,20922.0,-3941.958327852717,opel,Opel Astra,3
41600,34292.0,7307.910006279919,kia,Kia Sportage,3
14850,19681.0,-4831.117592728522,volkswagen,Volkswagen Tiguan,9
28800,28215.0,584.6187143949392,hyundai,Hyundai i30,5
9999,5375.0,4624.199904896042,toyota,Toyota Yaris,11
18980,17411.0,1568.6816099372627,kia,Kia Carens,6
10990,12758.0,-1768.4151092978573,audi,Audi Q5,15
16990,16209.0,781.1222980217954,skoda,Skoda Octavia,9
11980,9439.0,2541.063567952642,skoda,Skoda Fabia,9
10990,12099.0,-1109.4726482578444,bmw,BMW 118,13
9599,17144.0,-7544.642384333583,renault,Renault Megane,7
10500,13631.0,-3131.129056402686,bmw,BMW 520,14
21700,24757.0,-3057.319012468637,mercedes-benz,Mercedes-Benz E 200,11
24900,28149.0,-3248.5120531517787,volkswagen,Volkswagen Tiguan,7
14490,15411.0,-921.4987045676753,hyundai,Hyundai i10,4
13999,15227.0,-1228.4832256776244,renault,Renault Captur,8
489900,431572.0,58327.96913481585,ferrari,Ferrari 812,3
21350,15911.0,5438.656171642877,kia,Kia Ceed / cee'd,3
22980,27411.0,-4430.647023609035,opel,Opel Mokka,2
14970,16938.0,-1967.6303359176163,bmw,BMW 218,9
4400,6115.0,-1714.6730108667944,bmw,BMW 118,14
6500,7886.0,-1385.6901189926139,volkswagen,Volkswagen Touran,12
15890,21107.0,-5216.808651347121,opel,Opel Astra,3
24980,31163.0,-6182.781571426327,honda,Honda Jazz,1
7390,33.0,7357.352020184018,bmw,BMW 318,22
37500,35640.0,1859.7940479668105,audi,Audi A6,5
5999,4812.0,1187.001893464978,peugeot,Peugeot 207,17
41975,65304.0,-23328.751235745018,land-rover,Land Rover Range Rover Sport,8
11450,11430.0,19.660341364258784,renault,Renault Clio,8
28990,29575.0,-585.2590166833979,bmw,BMW 330,5
32670,34543.0,-1873.342268114182,ford,Ford Kuga,4
6500,4979.0,1520.963521417394,ford,Ford Kuga,14
22480,26652.0,-4171.8007382024225,peugeot,Peugeot Partner,3
56950,117038.0,-60087.59787500936,bmw,BMW M4,8
77150,32830.0,44320.23553968077,volkswagen,Volkswagen Caddy,2
4600,4093.0,506.610544261599,audi,Audi A4,17
48990,39560.0,9430.237221015755,bmw,BMW 530,3
26900,27203.0,-302.8722548323276,peugeot,Peugeot 508,4
15000,14369.0,631.3494307904621,mercedes-benz,Mercedes-Benz C 180,16
36400,38500.0,-2099.5327696651657,mercedes-benz,Mercedes-Benz CLA 200,3
15490,15649.0,-158.5451735915849,skoda,Skoda Yeti,10
7870,18727.0,-10857.482726438699,ford,Ford Tourneo,10
45980,45130.0,849.80849188313,kia,Kia Sportage,2
19000,7926.0,11074.111099873295,toyota,Toyota Prius+,5
7490,7264.0,226.11282588147878,skoda,Skoda Roomster,14
27790,22665.0,5124.671838910537,kia,Kia Ceed SW / cee'd SW,3
38490,39955.0,-1465.1579629720945,ford,Ford Kuga,1
5500,11648.0,-6148.089414361164,bmw,BMW 530,18
10980,14160.0,-3179.515582997632,mercedes-benz,Mercedes-Benz C 180,12
13400,16568.0,-3167.6498540481007,skoda,Skoda Yeti,10
25998,26530.0,-532.3870911416161,peugeot,Peugeot 3008,5
16800,19943.0,-3143.483719271713,volkswagen,Volkswagen Golf,7
2200,3898.0,-1698.1787583228434,volkswagen,Volkswagen Fox,16
26880,18557.0,8323.287052449195,fiat,Fiat Talento,6
52990,42841.0,10149.269579522974,bmw,BMW M3,20
23490,29009.0,-5518.684579097808,land-rover,Land Rover Discovery Sport,7
28900,17928.0,10972.051754410717,ford,Ford Fiesta,6
14490,22243.0,-7752.510902207261,toyota,Toyota Hilux,10
10499,12752.0,-2252.559316528743,volkswagen,Volkswagen Golf,11
29290,30932.0,-1642.392330083676,mazda,Mazda CX-30,2
10950,11674.0,-724.0439982528405,opel,Opel Corsa,7
35950,33127.0,2822.9893679372326,seat,SEAT Ateca,2
31790,35130.0,-3340.225321661994,opel,Opel Grandland,4
14499,15785.0,-1286.4591243867926,bmw,BMW 530,14
21370,23176.0,-1805.6790356341262,volkswagen,Volkswagen Golf,10
10977,6084.0,4892.556862507081,volkswagen,Volkswagen Polo GTI,14
28497,25915.0,2582.156343261391,bmw,BMW 520,6
55000,58070.0,-3070.3830917165396,mercedes-benz,Mercedes-Benz C 63 AMG,7
26600,27770.0,-1170.0073223581494,volkswagen,Volkswagen Passat Variant,6
34500,32065.0,2435.0994178543333,ford,Ford Kuga,2
4990,3869.0,1120.5132427033022,volkswagen,Volkswagen Golf,17
10990,10286.0,704.3305971028294,bmw,BMW 335,15
10499,10641.0,-142.33775974054515,opel,Opel Meriva,13
32880,28415.0,4464.918019827463,seat,SEAT Leon,2
22980,14105.0,8874.823937276558,toyota,Toyota Yaris,6
1000,-3874.0,4873.937243181368,opel,Opel Corsa,19
16500,17441.0,-941.299065770705,audi,Audi A3,11
3900,7051.0,-3150.805959096877,mercedes-benz,Mercedes-Benz C 220,19
35995,30529.0,5466.47649902093,skoda,Skoda Kamiq,1
13290,14336.0,-1046.3408673797821,ford,Ford C-Max,8
23988,22951.0,1036.7685006672073,mini,MINI Cooper,5
4499,2497.0,2001.5508125169727,peugeot,Peugeot Partner,14
29890,27024.0,2866.4383334075683,mercedes-benz,Mercedes-Benz C 200,6
5999,4049.0,1949.5099505451835,bmw,BMW 525,19
25880,24387.0,1492.9447014255893,mini,MINI One,3
2800,-5101.0,7900.999369033558,audi,Audi A4,24
59900,61287.0,-1386.8025812632186,volvo,Volvo XC90,3
9250,21503.0,-12253.333469256835,mercedes-benz,Mercedes-Benz GLK 220,11
47200,45662.0,1537.6469190093703,mercedes-benz,Mercedes-Benz V 220,6
46800,47259.0,-459.09111933260283,audi,Audi A6,5
25475,28656.0,-3181.142993557485,volkswagen,Volkswagen T-Cross,3
45950,66707.0,-20756.51259412938,toyota,Toyota Land Cruiser,2
18890,21331.0,-2440.536873800447,kia,Kia Ceed SW / cee'd SW,4
14990,13709.0,1280.8462792412502,seat,SEAT Ibiza,5
26980,26434.0,545.9821482590778,seat,SEAT Arona,1
29750,31154.0,-1404.1757913340807,mazda,Mazda CX-5,4
9590,8644.0,945.869196201289,fiat,Fiat 500,7
26770,30962.0,-4191.931148219592,volkswagen,Volkswagen Golf,2
10990,18334.0,-7344.089339971735,mercedes-benz,Mercedes-Benz CLC,15
45990,38320.0,7670.369002718522,bmw,BMW 320,3
2599,-1289.0,3888.1053127576743,skoda,Skoda Citigo,12
